Time,Channel0,Channel2,Unit: s
20.18524831,1,1,
20.18525099,1,0,
20.18526158,1,1,
20.18526167,1,0,
20.33250621,1,1,
20.33252822,1,0,
20.33252998,1,1,
20.33253408,1,0,
20.33286042,1,1,
20.39309852,0,1,
20.8159424,1,1,
21.01541298,1,0,
21.01541542,1,1,
21.01542272,1,0,
21.01542532,1,1,
21.01545982,1,0,
21.01546474,1,1,
21.015468,1,0,
21.01547126,1,1,
21.01549379,1,0,
21.01550369,1,1,
21.0155199,1,0,
21.01553336,1,1,
21.0157769,1,0,
21.01578115,1,1,
21.01598074,1,0,
21.01598594,1,1,
21.01621912,1,0,
21.15836954,1,1,
21.15837107,1,0,
21.15837108,1,1,
21.15837109,1,0,
21.15837115,1,1,
21.15837557,1,0,
21.15860398,1,1,
21.15860524,1,0,
21.15861206,1,1,
21.19308186,0,1,
21.59923708,1,1,
21.79222994,1,0,
21.79223202,1,1,
21.79227503,1,0,
21.79227639,1,1,
21.79228051,1,0,
21.79228216,1,1,
21.79228465,1,0,
21.79228706,1,1,
21.79231268,1,0,
21.79232028,1,1,
21.79233106,1,0,
21.79234053,1,1,
21.79234167,1,0,
21.79234677,1,1,
21.79235759,1,0,
21.79236249,1,1,
21.79257907,1,0,
21.79258354,1,1,
21.79258899,1,0,
21.79259552,1,1,
21.79310367,1,0,
21.7931087,1,1,
21.79310932,1,0,
21.79311222,1,1,
21.79311302,1,0,
21.79316939,1,1,
21.79319281,1,0,
21.79319786,1,1,
21.7931987,1,0,
21.79320766,1,1,
21.79320798,1,0,
21.79338854,1,1,
21.79339259,1,0,
21.79340649,1,1,
21.79340773,1,0,
21.79341211,1,1,
21.79341382,1,0,
21.79343155,1,1,
21.7934324,1,0,
21.79343565,1,1,
21.79343582,1,0,
21.79343594,1,1,
21.79343608,1,0,
21.93711754,1,1,
21.9371181,1,0,
21.93712399,1,1,
21.9764508,0,1,
22.38267434,1,1,
22.57083107,1,0,
22.5708332,1,1,
22.5708747,1,0,
22.57087668,1,1,
22.57088074,1,0,
22.57088322,1,1,
22.5708851,1,0,
22.57088838,1,1,
22.57091041,1,0,
22.57091407,1,1,
22.57091538,1,0,
22.57092183,1,1,
22.57093505,1,0,
22.57095062,1,1,
22.57096306,1,0,
22.5709679,1,1,
22.57097816,1,0,
22.57098514,1,1,
22.57098673,1,0,
22.57098974,1,1,
22.57117903,1,0,
22.57118477,1,1,
22.57118576,1,0,
22.5711887,1,1,
22.5711893,1,0,
22.57119403,1,1,
22.57119526,1,0,
22.57119702,1,1,
22.57140677,1,0,
22.57141085,1,1,
22.57164786,1,0,
22.57165755,1,1,
22.57167762,1,0,
22.57173231,1,1,
22.57173294,1,0,
22.57173491,1,1,
22.57173509,1,0,
22.57173926,1,1,
22.57174062,1,0,
22.57174377,1,1,
22.5717442,1,0,
22.57175062,1,1,
22.57175408,1,0,
22.57175922,1,1,
22.57178512,1,0,
22.57178752,1,1,
22.57178934,1,0,
22.5717932,1,1,
22.5717937,1,0,
22.57188063,1,1,
22.57188082,1,0,
22.5719041,1,1,
22.57190542,1,0,
22.57195546,1,1,
22.571957,1,0,
22.57196684,1,1,
22.5719681,1,0,
22.57198077,1,1,
22.57198115,1,0,
22.5719879,1,1,
22.57198817,1,0,
22.5719927,1,1,
22.5719929,1,0,
22.57201408,1,1,
22.5720143,1,0,
22.57203121,1,1,
22.57203174,1,0,
22.75981201,0,0,
22.76790921,0,1,
23.1493355,1,1,
23.33702619,1,0,
23.3370282,1,1,
23.33707005,1,0,
23.33707215,1,1,
23.33707562,1,0,
23.33707873,1,1,
23.33707944,1,0,
23.33708307,1,1,
23.33709822,1,0,
23.33710207,1,1,
23.33710669,1,0,
23.33711236,1,1,
23.3371219,1,0,
23.33713376,1,1,
23.3371344,1,0,
23.33713447,1,1,
23.33714434,1,0,
23.33729242,1,1,
23.33729397,1,0,
23.33730397,1,1,
23.33730586,1,0,
23.33730971,1,1,
23.3373136,1,0,
23.33731951,1,1,
23.33737377,1,0,
23.33784551,1,1,
23.33789379,1,0,
23.50053485,1,1,
23.54312802,0,1,
23.93265782,1,1,
24.09967768,1,0,
24.09969385,1,1,
24.09973775,1,0,
24.09974391,1,1,
24.09974554,1,0,
24.09975263,1,1,
24.09975412,1,0,
24.09975999,1,1,
24.09976102,1,0,
24.09976449,1,1,
24.0997645,1,0,
24.09978439,1,1,
24.09978446,1,0,
24.09980214,1,1,
24.09980242,1,0,
24.09980816,1,1,
24.09980929,1,0,
24.09983665,1,1,
24.09984292,1,0,
24.09992734,1,1,
24.09996918,1,0,
24.09997218,1,1,
24.09997317,1,0,
24.09998867,1,1,
24.09999333,1,0,
24.09999839,1,1,
24.10002892,1,0,
24.10003065,1,1,
24.10003102,1,0,
24.10003302,1,1,
24.10003334,1,0,
24.10003517,1,1,
24.10003707,1,0,
24.10004191,1,1,
24.10004241,1,0,
24.10012826,1,1,
24.10012936,1,0,
24.10014484,1,1,
24.10014889,1,0,
24.10035128,1,1,
24.10035371,1,0,
24.10035814,1,1,
24.10036742,1,0,
24.10037078,1,1,
24.10037286,1,0,
24.10037482,1,1,
24.1003755,1,0,
24.10038669,1,1,
24.10038708,1,0,
24.10040058,1,1,
24.10040268,1,0,
24.10040754,1,1,
24.1004081,1,0,
24.10041098,1,1,
24.10041131,1,0,
24.10041573,1,1,
24.10042532,1,0,
24.10042874,1,1,
24.10046134,1,0,
24.10062666,1,1,
24.10067847,1,0,
24.10070564,1,1,
24.10072328,1,0,
24.10073013,1,1,
24.10073694,1,0,
24.10077071,1,1,
24.10077164,1,0,
24.10077999,1,1,
24.10078096,1,0,
24.10078924,1,1,
24.10078962,1,0,
24.10079342,1,1,
24.10079657,1,0,
24.10080493,1,1,
24.10080833,1,0,
24.27078563,1,1,
24.29303087,0,1,
24.66598199,1,1,
24.87322404,1,0,
24.87322803,1,1,
24.87324211,1,0,
24.87325092,1,1,
24.87326395,1,0,
24.87326649,1,1,
24.87326942,1,0,
24.87327813,1,1,
24.8732801,1,0,
24.87330061,1,1,
24.87330102,1,0,
24.87331663,1,1,
24.87331755,1,0,
24.87333985,1,1,
24.87334527,1,0,
24.87336114,1,1,
24.87336354,1,0,
24.87337893,1,1,
24.8733815,1,0,
24.87362836,1,1,
24.87364458,1,0,
24.87364613,1,1,
24.8736465,1,0,
24.87365772,1,1,
24.87367009,1,0,
25.00627693,1,1,
25.00968186,0,1,
25.38247642,1,1,
25.63562901,1,0,
25.6356316,1,1,
25.63563615,1,0,
25.63564107,1,1,
25.63565658,1,0,
25.63566052,1,1,
25.63566599,1,0,
25.63567056,1,1,
25.63567414,1,0,
25.63568133,1,1,
25.63568325,1,0,
25.63569055,1,1,
25.63570614,1,0,
25.63571854,1,1,
25.63572766,1,0,
25.63573947,1,1,
25.63574492,1,0,
25.63574832,1,1,
25.63575122,1,0,
25.63575846,1,1,
25.6357615,1,0,
25.63576687,1,1,
25.63576917,1,0,
25.63583532,1,1,
25.63587395,1,0,
25.63588806,1,1,
25.63590619,1,0,
25.63592672,1,1,
25.63592982,1,0,
25.63594886,1,1,
25.63595271,1,0,
25.63596354,1,1,
25.6359675,1,0,
25.6359785,1,1,
25.6359831,1,0,
25.63598832,1,1,
25.6361894,1,0,
25.63619237,1,1,
25.63620563,1,0,
25.63621413,1,1,
25.63626649,1,0,
25.63627493,1,1,
25.63633904,1,0,
25.63635565,1,1,
25.6363598,1,0,
25.63636203,1,1,
25.63636462,1,0,
25.63636702,1,1,
25.63637045,1,0,
25.63637226,1,1,
25.63637267,1,0,
25.63637926,1,1,
25.63638956,1,0,
25.63639838,1,1,
25.63639855,1,0,
25.63640354,1,1,
25.63641896,1,0,
25.63642074,1,1,
25.6364229,1,0,
25.63643295,1,1,
25.63643305,1,0,
25.63644012,1,1,
25.63651914,1,0,
25.63652106,1,1,
25.63652154,1,0,
25.63652291,1,1,
25.63652426,1,0,
25.74311782,0,0,
25.76758998,0,1,
26.11596914,1,1,
26.35753439,1,0,
26.35753746,1,1,
26.35753749,1,0,
26.35753764,1,1,
26.35753778,1,0,
26.35755096,1,1,
26.3575701,1,0,
26.35757315,1,1,
26.35757722,1,0,
26.35758082,1,1,
26.35758498,1,0,
26.35759017,1,1,
26.35759133,1,0,
26.35769358,1,1,
26.35769361,1,0,
26.35769558,1,1,
26.35769634,1,0,
26.35770054,1,1,
26.35770078,1,0,
26.35770376,1,1,
26.35772512,1,0,
26.35775082,1,1,
26.35775102,1,0,
26.3577543,1,1,
26.35787471,1,0,
26.35787638,1,1,
26.35787696,1,0,
26.35789582,1,1,
26.35789698,1,0,
26.35792204,1,1,
26.3579221,1,0,
26.35792966,1,1,
26.35795047,1,0,
26.35795261,1,1,
26.35795282,1,0,
26.35795352,1,1,
26.35795566,1,0,
26.35795944,1,1,
26.35797114,1,0,
26.35798463,1,1,
26.35800658,1,0,
26.35800666,1,1,
26.35800706,1,0,
26.35801335,1,1,
26.35801426,1,0,
26.35802574,1,1,
26.35804062,1,0,
26.3580613,1,1,
26.35806153,1,0,
26.35807549,1,1,
26.35807629,1,0,
26.35807958,1,1,
26.35811263,1,0,
26.35811406,1,1,
26.35811442,1,0,
26.35820851,1,1,
26.35820926,1,0,
26.35821373,1,1,
26.35823162,1,0,
26.35823322,1,1,
26.35823889,1,0,
26.35832508,1,1,
26.35833583,1,0,
26.35834546,1,1,
26.35835138,1,0,
26.35835893,1,1,
26.35835902,1,0,
26.35836195,1,1,
26.35836202,1,0,
26.3583621,1,1,
26.35836295,1,0,
26.35836862,1,1,
26.35836912,1,0,
26.35838296,1,1,
26.35838345,1,0,
26.35839446,1,1,
26.3583959,1,0,
26.35841201,1,1,
26.35841214,1,0,
26.45974656,0,0,
26.48600718,0,1,
26.83263224,1,1,
27.04511925,1,0,
27.0451211,1,1,
27.04518074,1,0,
27.04518531,1,1,
27.04518721,1,0,
27.04519902,1,1,
27.04520066,1,0,
27.0452035,1,1,
27.04520667,1,0,
27.0452093,1,1,
27.04522586,1,0,
27.04524278,1,1,
27.04524326,1,0,
27.04524539,1,1,
27.04524568,1,0,
27.04526405,1,1,
27.04526438,1,0,
27.04532643,1,1,
27.04532714,1,0,
27.0453427,1,1,
27.04534548,1,0,
27.04536719,1,1,
27.04537831,1,0,
27.04538221,1,1,
27.04538249,1,0,
27.04538731,1,1,
27.04539719,1,0,
27.04539958,1,1,
27.0455025,1,0,
27.04550851,1,1,
27.04551046,1,0,
27.04552785,1,1,
27.04552863,1,0,
27.04553469,1,1,
27.04553564,1,0,
27.04554037,1,1,
27.04554193,1,0,
27.04554574,1,1,
27.04554641,1,0,
27.04554972,1,1,
27.04556808,1,0,
27.04557022,1,1,
27.04557104,1,0,
27.04557782,1,1,
27.04557857,1,0,
27.04558036,1,1,
27.04559604,1,0,
27.04561116,1,1,
27.04561131,1,0,
27.04594885,1,1,
27.04596654,1,0,
27.04596871,1,1,
27.04596988,1,0,
27.04597215,1,1,
27.04598933,1,0,
27.04606329,1,1,
27.04606352,1,0,
27.18145661,1,1,
27.18145699,1,0,
27.18149382,1,1,
27.84309339,0,1,
28.34927862,1,1,
28.59952065,1,0,
28.59952382,1,1,
28.59953059,1,0,
28.59953355,1,1,
28.59960114,1,0,
28.59960428,1,1,
28.59960874,1,0,
28.59961514,1,1,
28.59961811,1,0,
28.59962439,1,1,
28.59962561,1,0,
28.59964714,1,1,
28.59964718,1,0,
28.59965329,1,1,
28.59965922,1,0,
28.59967502,1,1,
28.59967923,1,0,
28.59968306,1,1,
28.59968526,1,0,
28.5996927,1,1,
28.59969575,1,0,
28.59970136,1,1,
28.5997017,1,0,
28.59971822,1,1,
28.5997239,1,0,
28.59973586,1,1,
28.59974302,1,0,
28.59975015,1,1,
28.59980159,1,0,
28.59981099,1,1,
28.59981688,1,0,
28.59983605,1,1,
28.59983614,1,0,
28.59984387,1,1,
28.59984689,1,0,
28.59986507,1,1,
28.59996573,1,0,
28.59996859,1,1,
28.60000301,1,0,
28.60000441,1,1,
28.60003828,1,0,
28.60005575,1,1,
28.60005582,1,0,
28.60036691,1,1,
28.60042202,1,0,
28.72404814,1,1,
28.84305941,0,1,
29.36579406,1,1,
29.56247088,1,0,
29.56247394,1,1,
29.56248112,1,0,
29.56248327,1,1,
29.56253355,1,0,
29.56253498,1,1,
29.56254642,1,0,
29.56254895,1,1,
29.56257028,1,0,
29.5625737,1,1,
29.5625769,1,0,
29.56257852,1,1,
29.56262467,1,0,
29.56264833,1,1,
29.56264862,1,0,
29.5626735,1,1,
29.56267569,1,0,
29.56267571,1,1,
29.56267594,1,0,
29.56268374,1,1,
29.56268618,1,0,
29.56268998,1,1,
29.5626911,1,0,
29.56270096,1,1,
29.56270958,1,0,
29.56271249,1,1,
29.56271594,1,0,
29.56272706,1,1,
29.56274559,1,0,
29.56275002,1,1,
29.56279456,1,0,
29.56279858,1,1,
29.56281462,1,0,
29.56282251,1,1,
29.56338977,1,0,
29.56345461,1,1,
29.56345471,1,0,
29.56345859,1,1,
29.56345896,1,0,
29.56347037,1,1,
29.56347068,1,0,
29.56347418,1,1,
29.5634813,1,0,
29.56350041,1,1,
29.56350078,1,0,
29.68945778,1,1,
29.85968295,0,1,
30.31592211,1,1,
30.45649783,1,0,
30.45650371,1,1,
30.45651218,1,0,
30.45651403,1,1,
30.45651799,1,0,
30.45652081,1,1,
30.45652156,1,0,
30.45652978,1,1,
30.45653083,1,0,
30.45653266,1,1,
30.45653292,1,0,
30.4566193,1,1,
30.45685189,1,0,
30.45716153,1,1,
30.45716772,1,0,
30.59772819,1,1,
30.77629842,0,1,
31.24923822,1,1,
31.41038784,1,0,
31.41039084,1,1,
31.41039093,1,0,
31.41039503,1,1,
31.4104267,1,0,
31.41042898,1,1,
31.41043045,1,0,
31.41043492,1,1,
31.41043534,1,0,
31.41043954,1,1,
31.41045687,1,0,
31.41046046,1,1,
31.41046242,1,0,
31.41047168,1,1,
31.41048316,1,0,
31.41049102,1,1,
31.41049234,1,0,
31.41049845,1,1,
31.41051061,1,0,
31.41051552,1,1,
31.41053533,1,0,
31.4105412,1,1,
31.41054158,1,0,
31.41055433,1,1,
31.41075054,1,0,
31.41075674,1,1,
31.41098921,1,0,
31.41099327,1,1,
31.41104498,1,0,
31.4110478,1,1,
31.41106905,1,0,
31.41108192,1,1,
31.41108348,1,0,
31.41108381,1,1,
31.41108406,1,0,
31.41108921,1,1,
31.41124241,1,0,
31.41124596,1,1,
31.41126816,1,0,
31.41127409,1,1,
31.41128011,1,0,
31.41131724,1,1,
31.41131826,1,0,
31.41134073,1,1,
31.41136571,1,0,
31.4113709,1,1,
31.41137126,1,0,
31.54993765,1,1,
31.69295235,0,1,
32.16570426,1,1,
32.37449239,1,0,
32.37449476,1,1,
32.37449731,1,0,
32.37450456,1,1,
32.37452052,1,0,
32.37452301,1,1,
32.3745291,1,0,
32.37453268,1,1,
32.37454662,1,0,
32.3745533,1,1,
32.37456905,1,0,
32.37457198,1,1,
32.37457246,1,0,
32.37457486,1,1,
32.37457629,1,0,
32.3745826,1,1,
32.37458709,1,0,
32.3746218,1,1,
32.37462266,1,0,
32.37464667,1,1,
32.37464957,1,0,
32.37466414,1,1,
32.37467211,1,0,
32.37467696,1,1,
32.3746908,1,0,
32.37469344,1,1,
32.37469399,1,0,
32.37469781,1,1,
32.37469898,1,0,
32.37471052,1,1,
32.3747176,1,0,
32.37472764,1,1,
32.37472817,1,0,
32.37473198,1,1,
32.3747405,1,0,
32.37474337,1,1,
32.37489678,1,0,
32.37490331,1,1,
32.3749043,1,0,
32.37490511,1,1,
32.37492655,1,0,
32.3749309,1,1,
32.37493389,1,0,
32.37493647,1,1,
32.37493688,1,0,
32.37494122,1,1,
32.37494811,1,0,
32.37495414,1,1,
32.3749565,1,0,
32.3749621,1,1,
32.37496825,1,0,
32.37514929,1,1,
32.37514974,1,0,
32.3751527,1,1,
32.37515285,1,0,
32.3751565,1,1,
32.3751601,1,0,
32.37517678,1,1,
32.37519458,1,0,
32.37519856,1,1,
32.3751995,1,0,
32.37532737,1,1,
32.37532742,1,0,
32.37533979,1,1,
32.3753491,1,0,
32.37535422,1,1,
32.375355,1,0,
32.37536151,1,1,
32.37536954,1,0,
32.37539622,1,1,
32.37539646,1,0,
32.49160782,1,1,
32.60964686,0,1,
33.08254872,1,1,
33.25684474,1,0,
33.25684766,1,1,
33.25685091,1,0,
33.25685367,1,1,
33.25685522,1,0,
33.25685872,1,1,
33.25687607,1,0,
33.25687845,1,1,
33.25688078,1,0,
33.25688972,1,1,
33.2568909,1,0,
33.25693643,1,1,
33.25694101,1,0,
33.25695703,1,1,
33.2569585,1,0,
33.25697613,1,1,
33.25697718,1,0,
33.25699977,1,1,
33.25700158,1,0,
33.25701681,1,1,
33.25702713,1,0,
33.25703214,1,1,
33.25704678,1,0,
33.25708558,1,1,
33.25708806,1,0,
33.25709698,1,1,
33.25710744,1,0,
33.25711274,1,1,
33.25711316,1,0,
33.25712648,1,1,
33.25713058,1,0,
33.25714434,1,1,
33.25714966,1,0,
33.25715418,1,1,
33.2572663,1,0,
33.25763602,1,1,
33.25764035,1,0,
33.25765513,1,1,
33.25765831,1,0,
33.25766044,1,1,
33.25767114,1,0,
33.3792707,1,1,
33.37930554,1,0,
33.3793137,1,1,
33.37931395,1,0,
33.37961763,1,1,
33.49292374,0,1,
33.91588366,1,1,
34.08174668,1,0,
34.08175159,1,1,
34.08175678,1,0,
34.08176023,1,1,
34.08177394,1,0,
34.08178713,1,1,
34.08178851,1,0,
34.08182781,1,1,
34.0818307,1,0,
34.08183371,1,1,
34.08184206,1,0,
34.08184643,1,1,
34.08212348,1,0,
34.08213772,1,1,
34.08214835,1,0,
34.08216239,1,1,
34.08219669,1,0,
34.08219954,1,1,
34.08220885,1,0,
34.08223628,1,1,
34.08223746,1,0,
34.08223967,1,1,
34.08227543,1,0,
34.08238514,1,1,
34.08238916,1,0,
34.08249142,1,1,
34.08250127,1,0,
34.08250776,1,1,
34.0825085,1,0,
34.21442777,1,1,
34.34298798,0,1,
34.76571658,1,1,
34.95324154,1,0,
34.95324339,1,1,
34.9532943,1,0,
34.95329814,1,1,
34.95332295,1,0,
34.95332762,1,1,
34.95394878,1,0,
35.07461615,1,1,
35.17622265,0,1,
35.61586108,1,1,
35.80806571,1,0,
35.80806785,1,1,
35.80817191,1,0,
35.80817501,1,1,
35.80817583,1,0,
35.80818372,1,1,
35.80818398,1,0,
